,pmid,old_category,new_category
941,24263090,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
942,22323522,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category'}"
943,29846656,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
944,24162561,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/merip-seq-category', '/cage-category'}"
945,17576675,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
946,28572580,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category'}"
947,17381235,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
948,15215380,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/merip-seq-category', '/cage-category'}"
949,10698627,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/merip-seq-category', '/cage-category'}"
950,19458158,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
951,23748563,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
952,18798982,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/genome-annotation2-category'}"
953,25223640,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/cage-category', '/rna-seq-category'}"
954,25953851,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
955,16845028,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/gene-expression-analysis-category', '/dnase-seq-category', '/genome-annotation2-category'}"
956,25179504,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
957,24966364,dnase-seq,"{'/chip-seq-category', '/single-cell-rna-seq-category', '/merip-seq-category', '/amplicon-sequencing-category', '/whole-exome-sequencing-category', '/metagenomics-category', '/rna-seq-category', '/cage-category', '/small-rna-seq-category', '/metatranscriptomics-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
958,16845071,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/merip-seq-category', '/cage-category'}"
959,23685432,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
960,21486936,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
961,25199791,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/merip-seq-category', '/cage-category'}"
962,28369316,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/bs-seq-category'}"
963,15933209,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
964,25957351,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/cage-category', '/rna-seq-category'}"
965,19122651,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category'}"
966,18428764,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/merip-seq-category', '/cage-category'}"
967,21177645,dnase-seq,"{'/chip-seq-category', '/whole-exome-sequencing-category', '/amplicon-sequencing-category', '/metagenomics-category', '/rad-seq-category', '/rna-seq-category', '/cage-category', '/gbs-category', '/metatranscriptomics-category', '/small-rna-seq-category', '/whole-genome-resequencing-category', '/dnase-seq-category', '/rip-seq-clip-seq-category', '/ribo-seq-category', '/de-novo-genome-sequencing-category'}"
968,28784090,dnase-seq,"{'/chip-seq-category', '/dna-modifications-analysis-category', '/single-cell-rna-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category'}"
969,22156162,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
970,24853928,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
971,23382538,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
972,23771147,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
973,25033408,dnase-seq,"{'/chip-seq-category', '/merip-seq-category', '/cage-category', '/dnase-seq-category', '/genome-annotation2-category'}"
974,9788350,dnase-seq,"{'/chip-seq-category', '/dnase-seq-category', '/merip-seq-category', '/cage-category'}"
975,29257687,drug-discovery,"{'/drug-discovery-category', '/peptide-prediction-category'}"
976,27529781,drug-discovery,{'/drug-discovery-category'}
977,24622768,drug-discovery,"{'/drug-discovery-category', '/protein-sequence-analysis-category'}"
978,27000295,drug-discovery,{'/drug-discovery-category'}
979,29337438,drug-discovery,{'/drug-discovery-category'}
980,21774475,drug-discovery,{'/drug-discovery-category'}
981,20829444,drug-discovery,{'/drug-discovery-category'}
982,27153651,drug-discovery,{'/drug-discovery-category'}
983,28099868,drug-discovery,{'/drug-discovery-category'}
984,25419740,drug-discovery,{'/drug-discovery-category'}
985,27324196,drug-discovery,{'/drug-discovery-category'}
986,15729852,drug-discovery,{'/drug-discovery-category'}
987,25036635,drug-discovery,{'/drug-discovery-category'}
988,19646231,drug-discovery,{'/drug-discovery-category'}
989,18766176,drug-discovery,{'/drug-discovery-category'}
990,26236402,drug-discovery,{'/drug-discovery-category'}
991,9834909,drug-discovery,{'/drug-discovery-category'}
992,25948579,drug-discovery,{'/drug-discovery-category'}
993,26258606,drug-discovery,{'/drug-discovery-category'}
994,24931988,drug-discovery,{'/drug-discovery-category'}
995,23559582,drug-discovery,{'/drug-discovery-category'}
996,19274707,drug-discovery,{'/drug-discovery-category'}
997,24959206,drug-discovery,{'/drug-discovery-category'}
998,25411327,drug-discovery,{'/drug-discovery-category'}
999,21551139,drug-discovery,"{'/drug-discovery-category', '/metabolic-profiles-analysis-category'}"
1000,7482707,drug-discovery,{'/drug-discovery-category'}
1001,23242264,drug-discovery,{'/drug-discovery-category'}
1002,22889332,drug-discovery,{'/drug-discovery-category'}
1003,25925569,drug-discovery,{'/drug-discovery-category'}
1004,21689469,drug-discovery,{'/drug-discovery-category'}
1005,24159627,drug-discovery,{'/drug-discovery-category'}
1006,7989397,drug-discovery,{'/drug-discovery-category'}
1007,11495223,drug-discovery,{'/drug-discovery-category'}
1008,24302486,drug-discovery,{'/drug-discovery-category'}
1009,29253077,drug-discovery,{'/drug-discovery-category'}
1010,27143038,drug-discovery,{'/drug-discovery-category'}
1011,19907904,drug-discovery,{'/drug-discovery-category'}
1012,27196673,drug-discovery,{'/drug-discovery-category'}
1013,21919859,drug-discovery,"{'/whole-exome-sequencing-category', '/rna-seq-category', '/small-rna-seq-category', '/drug-discovery-category', '/whole-genome-resequencing-category'}"
1014,23486013,drug-discovery,{'/drug-discovery-category'}
1015,22067015,drug-discovery,{'/drug-discovery-category'}
1016,9834908,drug-discovery,{'/drug-discovery-category'}
1017,19082743,drug-discovery,{'/drug-discovery-category'}
1018,23799117,drug-discovery,{'/drug-discovery-category'}
1019,23104888,drug-discovery,{'/drug-discovery-category'}
1020,28087585,drug-discovery,{'/drug-discovery-category'}
1021,25940629,drug-discovery,{'/drug-discovery-category'}
1022,21435183,drug-discovery,{'/drug-discovery-category'}
1023,16845110,drug-discovery,{'/drug-discovery-category'}
1024,22521603,drug-discovery,{'/drug-discovery-category'}
1025,15215420,drug-discovery,{'/drug-discovery-category'}
1026,28782945,drug-discovery,{'/drug-discovery-category'}
1027,22611132,drug-discovery,"{'/drug-discovery-category', '/protein-structure-analysis-category'}"
1028,25143286,drug-discovery,{'/drug-discovery-category'}
1029,26225227,drug-discovery,{'/drug-discovery-category'}
1030,17031536,drug-discovery,{'/drug-discovery-category'}
1031,29293946,drug-discovery,{'/drug-discovery-category'}
1032,27311465,drug-discovery,{'/drug-discovery-category'}
1033,22328867,drug-discovery,"{'/drug-discovery-category', '/metabolic-engineering-category'}"
1034,20981532,drug-discovery,{'/drug-discovery-category'}
1035,24224933,drug-discovery,{'/drug-discovery-category'}
1036,18179884,drug-discovery,{'/drug-discovery-category'}
1037,29718510,drug-discovery,{'/drug-discovery-category'}
1038,24728108,drug-discovery,{'/drug-discovery-category'}
1039,15078141,drug-discovery,{'/drug-discovery-category'}
1040,26088801,drug-discovery,{'/drug-discovery-category'}
1041,28453782,drug-discovery,{'/drug-discovery-category'}
1042,20298522,drug-discovery,{'/drug-discovery-category'}
1043,27150808,drug-discovery,{'/drug-discovery-category'}
1044,28254068,drug-discovery,{'/drug-discovery-category'}
1045,29244953,drug-discovery,{'/drug-discovery-category'}
1046,26549421,drug-discovery,{'/drug-discovery-category'}
1047,29036294,drug-discovery,{'/drug-discovery-category'}
1048,29086196,drug-discovery,{'/drug-discovery-category'}
1049,21622954,drug-discovery,{'/drug-discovery-category'}
1050,25540182,drug-discovery,{'/drug-discovery-category'}
1051,17910431,drug-discovery,{'/drug-discovery-category'}
1052,23712092,drug-discovery,{'/drug-discovery-category'}
1053,24376084,drug-discovery,{'/drug-discovery-category'}
1054,20298519,drug-discovery,{'/drug-discovery-category'}
1055,12659643,drug-discovery,{'/drug-discovery-category'}
1056,19123923,drug-discovery,{'/drug-discovery-category'}
1057,25777527,drug-discovery,{'/drug-discovery-category'}
1058,27256313,drug-discovery,{'/drug-discovery-category'}
1059,26284661,drug-discovery,{'/drug-discovery-category'}
1060,27256314,drug-discovery,{'/drug-discovery-category'}
1061,27643715,drug-discovery,{'/drug-discovery-category'}
1062,29120090,drug-discovery,{'/drug-discovery-category'}
1063,27153606,drug-discovery,{'/drug-discovery-category'}
1064,28082455,drug-discovery,{'/drug-discovery-category'}
1065,20607691,drug-discovery,"{'/drug-discovery-category', '/protein-structure-analysis-category'}"
1066,26513174,drug-discovery,{'/drug-discovery-category'}
1067,22536962,drug-discovery,{'/drug-discovery-category'}
1068,25003501,drug-discovery,{'/drug-discovery-category'}
1069,11099264,drug-discovery,{'/drug-discovery-category'}
1070,24022982,drug-discovery,{'/drug-discovery-category'}
1071,24219364,drug-discovery,{'/drug-discovery-category'}
1072,9804690,drug-discovery,{'/drug-discovery-category'}
1073,25860834,drug-discovery,{'/drug-discovery-category'}
1074,23737449,drug-discovery,{'/drug-discovery-category'}
1075,23740741,drug-discovery,{'/drug-discovery-category'}
1076,17439280,drug-discovery,{'/drug-discovery-category'}
1077,20444874,drug-discovery,{'/drug-discovery-category'}
1078,9129810,drug-discovery,{'/drug-discovery-category'}
1079,21295893,drug-discovery,{'/drug-discovery-category'}
1080,28460038,drug-discovery,{'/drug-discovery-category'}
1081,27153600,drug-discovery,{'/drug-discovery-category'}
1082,26818006,drug-discovery,{'/drug-discovery-category'}
1083,21672958,drug-discovery,{'/drug-discovery-category'}
1084,23317286,drug-discovery,{'/drug-discovery-category'}
1085,23046711,drug-discovery,{'/drug-discovery-category'}
1086,24777339,drug-discovery,{'/drug-discovery-category'}
1087,25161247,drug-discovery,{'/drug-discovery-category'}
1088,24681908,drug-discovery,{'/drug-discovery-category'}
1089,27415801,drug-discovery,{'/drug-discovery-category'}
1090,21208985,drug-discovery,"{'/drug-discovery-category', '/metabolic-profiles-analysis-category'}"
1091,24742351,drug-discovery,{'/drug-discovery-category'}
1092,17125200,drug-discovery,{'/drug-discovery-category'}
1093,20679242,drug-discovery,{'/drug-discovery-category'}
1094,26558887,drug-discovery,{'/drug-discovery-category'}
1095,18518950,drug-discovery,{'/drug-discovery-category'}
1096,21654673,drug-discovery,{'/drug-discovery-category'}
1097,26656004,drug-discovery,{'/drug-discovery-category'}
1098,12824387,drug-discovery,{'/drug-discovery-category'}
1099,27227368,drug-discovery,{'/drug-discovery-category'}
1100,22683805,drug-discovery,{'/drug-discovery-category'}
1101,21576229,drug-discovery,{'/drug-discovery-category'}
1102,28244986,drug-discovery,{'/drug-discovery-category'}
1103,29267851,drug-discovery,{'/drug-discovery-category'}
1104,28077405,drug-discovery,{'/drug-discovery-category'}
1105,27077332,drug-discovery,{'/drug-discovery-category'}
1106,28575313,drug-discovery,{'/drug-discovery-category'}
1107,17305329,drug-discovery,{'/drug-discovery-category'}
1108,24514451,drug-discovery,{'/drug-discovery-category'}
1109,6546933,drug-discovery,{'/drug-discovery-category'}
1110,18023949,drug-discovery,{'/drug-discovery-category'}
1111,29186349,drug-discovery,{'/drug-discovery-category'}
1112,29281278,drug-discovery,"{'/drug-discovery-category', '/dna-modifications-analysis-category', '/gene-expression-analysis-category', '/protein-sequence-analysis-category'}"
1113,26101548,drug-discovery,{'/drug-discovery-category'}
1114,29086046,drug-discovery,{'/drug-discovery-category'}
1115,23959766,drug-discovery,{'/drug-discovery-category'}
1116,28365760,drug-discovery,{'/drug-discovery-category'}
1117,17486667,drug-discovery,{'/drug-discovery-category'}
1118,27515740,drug-discovery,{'/drug-discovery-category'}
1119,12182761,drug-discovery,{'/drug-discovery-category'}
1120,29320180,drug-discovery,{'/drug-discovery-category'}
1121,18384086,drug-discovery,{'/drug-discovery-category'}
1122,25600946,drug-discovery,{'/drug-discovery-category'}
1123,23114987,drug-discovery,{'/drug-discovery-category'}
1124,17436259,drug-discovery,"{'/drug-discovery-category', '/protein-structure-analysis-category', '/protein-interaction-analysis-category'}"
1125,11300855,drug-discovery,{'/drug-discovery-category'}
1126,23459081,drug-discovery,{'/drug-discovery-category'}
1127,29035535,drug-discovery,{'/drug-discovery-category'}
1128,27466622,drug-discovery,{'/drug-discovery-category'}
1129,20354892,drug-discovery,{'/drug-discovery-category'}
1130,28125221,drug-discovery,{'/drug-discovery-category'}
1131,26231428,drug-discovery,{'/drug-discovery-category'}
1132,24048354,drug-discovery,{'/drug-discovery-category'}
1133,19429687,drug-discovery,{'/drug-discovery-category'}
1134,26412466,drug-discovery,{'/drug-discovery-category'}
1135,21486753,drug-discovery,{'/drug-discovery-category'}
1136,25913019,drug-discovery,{'/drug-discovery-category'}
1137,19892427,drug-discovery,{'/drug-discovery-category'}
1138,9334902,drug-discovery,{'/drug-discovery-category'}
1139,16632493,drug-discovery,{'/drug-discovery-category'}
1140,29561908,drug-discovery,{'/drug-discovery-category'}
1141,26755347,drug-discovery,"{'/drug-discovery-category', '/rna-seq-category'}"
1142,29236954,drug-discovery,{'/drug-discovery-category'}
1143,27354693,drug-discovery,{'/drug-discovery-category'}
1144,12824435,drug-discovery,{'/drug-discovery-category'}
1145,12182760,drug-discovery,{'/drug-discovery-category'}
